RX Date/Time,MAX30100/1 raw,MAX30100/2 filter,MAX30100/3 restrurt,MAX30100/4 BPM
154.402942600,38259,-7976.42,945.49,52.8
154.422110500,38265,-8380.23,849.64,52.8
154.423541200,38254,-8740.45,750.50,52.9
154.450025700,38261,-9058.24,649.44,52.9
154.450044900,38250,-9335.14,548.24,52.9
154.467755500,38253,-9573.04,449.00,52.9
154.467774500,38273,-9773.98,353.96,52.9
154.484801400,38253,-9939.71,265.38,52.9
154.484832800,38269,-10071.43,185.03,52.9
154.504476400,38260,-10169.90,113.37,52.9
154.504496800,38272,-10235.60,49.60,52.9
154.522565600,38254,-10268.83,-7.37,52.9
154.522584400,38261,-10270.03,-58.72,52.9
154.550546500,38253,-10240.11,-106.02,52.9
154.550564400,38252,-10180.68,-150.88,52.9
154.568329000,38249,-10094.02,-194.63,52.9
154.568348700,38258,-9983.00,-238.40,52.9
154.582036500,38263,-9850.63,-282.90,52.9
154.582241800,38261,-9699.60,-328.13,52.9
154.602508400,38237,-9532.10,-373.45,52.9
154.602648700,38256,-9350.36,-418.13,52.9
154.627145700,38250,-9156.92,-461.70,52.9
154.627162800,38257,-8954.45,-503.70,52.9
154.643901600,38263,-8745.19,-543.24,52.9
154.643919500,38266,-8530.68,-579.01,52.9
154.662835600,38262,-8311.60,-609.48,52.9
154.662856600,38274,-8087.95,-633.60,52.9
154.692914500,38261,-7859.22,-651.10,52.9
154.692933400,38278,-7624.73,-662.20,52.9
154.708547800,38261,-7383.73,-667.43,52.9
154.708565400,38263,-7135.74,-667.35,52.9
154.726060000,38268,-6880.85,-662.40,52.9
154.726078800,38274,-6619.67,-653.20,52.9
154.742178200,38274,-6353.05,-640.73,52.9
154.742423600,38278,-6081.69,-625.84,52.9
154.762356100,38280,-5806.06,-608.80,52.9
154.762528800,38296,-5526.40,-589.58,52.9
154.782486900,38292,-5242.46,-568.08,52.9
154.782637100,38287,-4953.53,-544.44,52.9
154.803184200,38298,-4658.72,-519.44,52.9
154.803202400,38291,-4357.42,-494.30,52.9
154.822457700,38313,-4049.29,-470.11,52.9
154.822642400,38317,-3734.01,-447.48,52.9
154.842490500,38314,-3410.93,-426.65,52.9
154.842509500,38328,-3079.04,-407.79,52.9
154.867425500,38319,-2737.24,-390.90,52.9
154.867444100,38327,-2384.66,-376.01,52.9
154.885776600,38336,-2020.86,-363.27,52.9
154.885795100,38336,-1645.86,-352.46,52.9
154.903737500,38332,-1259.99,-343.24,52.9
154.903757000,38336,-864.06,-335.98,52.9
154.922465100,38340,-459.58,-331.63,52.9
154.922641000,38360,-48.55,-330.90,52.9
154.949833700,38349,367.02,-334.27,52.9
154.949854000,38346,785.37,-342.25,52.9
154.967643200,38339,1204.56,-355.69,52.9
154.967661600,38357,1621.99,-375.52,52.9
154.982248000,38361,2034.62,-402.04,52.9
154.982459100,38379,2439.66,-434.34,52.9
155.002224100,38364,2835.21,-470.57,52.9
155.002488800,38367,3220.21,-508.36,52.9
155.025592100,38381,3593.90,-545.25,52.9
155.025610000,38378,3955.68,-578.86,52.9
155.302111700,38394,4305.21,-607.13,52.9
155.302129900,38396,4642.69,-628.63,52.9
155.302143500,38404,4968.92,-643.06,52.9
155.302157200,38390,5285.17,-651.12,52.9
155.302169700,38391,5592.64,-654.24,52.9
155.302183200,38403,5891.83,-654.19,52.9
155.302195900,38416,6182.60,-652.57,52.9
155.302209000,38413,6464.73,-650.43,52.9
155.302222100,38415,6738.32,-648.40,52.9
155.302234500,38418,7003.61,-646.66,52.9
155.302247100,38428,7260.81,-644.91,52.9
155.302259400,38437,7510.10,-642.82,52.9
155.302272200,38449,7752.06,-640.32,52.9
155.302284600,38428,7987.72,-637.41,52.9
155.302297100,38439,8218.19,-634.16,52.9
155.302309500,38449,8444.07,-630.45,52.9
155.302322100,38438,8665.36,-625.37,52.9
155.302335400,38412,8881.43,-617.23,52.9
155.302347800,38402,9090.30,-603.92,52.9
155.302360300,38398,9287.79,-582.45,52.9
155.302373700,38385,9467.55,-548.87,52.9
155.302385200,38373,9621.66,-499.28,52.9
155.302396900,38370,9741.22,-430.61,52.9
155.302409400,38369,9817.13,-340.87,52.9
155.302422200,38372,9840.91,-228.91,52.9
155.302435500,38368,9805.71,-94.66,52.9
155.302753700,38366,9706.87,60.07,52.9
155.302832600,38349,9542.01,230.98,52.9
155.322471400,38358,9310.69,411.46,52.9
155.322627500,38349,9014.02,593.81,52.9
155.350424900,38344,8654.59,770.65,52.9
155.350452900,38348,8236.30,935.80,52.9
155.368165300,38342,7764.16,1084.86,52.9
155.368184600,38351,7244.19,1215.33,52.9
155.382558200,38328,6683.34,1326.03,52.9
155.382737000,38323,6088.99,1416.42,52.8
155.402328900,38323,5468.17,1486.31,52.8
155.402523600,38316,4827.21,1536.24,52.8
155.426633300,38316,4171.79,1567.93,52.7
155.426653100,38307,3507.11,1583.90,52.7
155.444178600,38295,2837.84,1586.57,52.6
155.444197100,38277,2167.82,1577.66,52.6
155.462148800,38299,1499.80,1558.17,52.5
155.462397900,38284,835.75,1528.83,52.4
155.482426400,38296,177.55,1490.36,52.4
155.482512200,38302,-472.36,1443.29,52.3
155.508497700,38286,-1110.72,1387.89,52.2
155.508517300,38292,-1733.58,1324.38,52.2
155.526467000,38298,-2336.70,1252.66,52.1
155.543509500,38293,-2915.78,1172.40,52.0
155.543527600,38283,-3466.51,1083.21,52.0
155.563218700,38290,-3984.99,985.08,51.9
155.563237800,38290,-4468.02,879.11,51.9
155.563251100,38288,-4913.06,767.44,51.8
155.582320700,38272,-5318.23,652.27,51.8
155.603076400,38276,-5682.56,535.48,51.7
155.603094300,38266,-6006.31,419.05,51.7
155.622427900,38288,-6290.86,305.30,51.6
155.622587700,38294,-6537.96,196.60,51.6
155.650751600,38287,-6748.91,95.08,51.6
155.650769300,38289,-6924.23,2.67,51.6
155.667155200,38277,-7064.13,-79.57,51.6
155.667174600,38281,-7169.10,-151.97,51.6
155.684968500,38290,-7240.20,-215.49,51.6
155.684986900,38297,-7278.79,-270.67,51.6
155.703026300,38296,-7286.08,-317.99,51.6
155.703048300,38300,-7262.80,-358.73,51.6
155.722490800,38302,-7209.41,-394.37,51.6
155.722580400,38300,-7126.24,-425.69,51.6
155.749942600,38296,-7013.77,-453.13,51.6
155.749961300,38297,-6872.98,-477.97,51.6
155.768307300,38294,-6705.51,-502.33,51.6
155.768328500,38305,-6513.71,-528.12,51.6
155.782274100,38306,-6300.26,-556.34,51.6
155.782757100,38311,-6067.81,-587.05,51.6
155.802612500,38296,-5818.72,-619.66,51.6
155.802703200,38318,-5555.32,-653.18,51.6
155.861777000,38320,-5279.83,-686.44,51.6
155.861801500,38310,-4994.13,-717.98,51.6
155.861816100,38310,-4699.74,-746.32,51.6
155.861829000,38323,-4398.25,-770.39,51.6
155.862194500,38316,-4091.36,-789.86,51.6
155.862359300,38320,-3780.71,-805.03,51.6
155.882182300,38331,-3467.78,-816.40,51.6
155.882399100,38348,-3153.74,-824.12,51.6
155.909078800,38340,-2838.92,-827.83,51.6
155.909097200,38334,-2522.79,-827.20,51.6
155.927004700,38347,-2204.60,-822.46,51.6
155.927033800,38354,-1883.76,-814.35,51.6
155.944555800,38346,-1559.81,-803.64,51.6
155.944575500,38342,-1232.46,-791.13,51.6
155.963019800,38355,-901.91,-778.00,51.6
155.963144800,38355,-569.01,-765.34,51.6
155.982284900,38360,-234.89,-753.61,51.6
155.982442300,38368,99.36,-742.78,51.6
156.003141900,38379,432.90,-732.65,51.6
156.003173900,38380,765.42,-722.71,51.6
156.022282000,38388,1097.23,-712.36,51.6
156.022704400,38380,1429.06,-701.17,51.6
156.296584300,38389,1761.64,-688.92,51.6
156.296603300,38390,2095.36,-675.57,51.6
156.296616300,38394,2430.21,-661.28,51.6
156.296628800,38385,2765.73,-646.51,51.6
156.296640900,38396,3100.93,-632.07,51.6
156.296653400,38411,3434.32,-618.81,51.6
156.296665700,38405,3764.40,-606.80,51.6
156.296677800,38399,4089.96,-595.41,51.6
156.296689900,38413,4409.84,-584.12,51.6
156.296701600,38426,4722.81,-572.92,51.6
156.296714300,38428,5028.02,-561.90,51.6
156.296726500,38417,5325.27,-551.15,51.6
156.296738800,38418,5614.62,-541.24,51.6
156.296751700,38430,5895.79,-533.00,51.6
156.296763900,38438,6168.17,-526.75,51.6
156.296775900,38439,6431.23,-522.06,51.6
156.296787900,38438,6684.81,-518.23,51.6
156.296799800,38443,6928.97,-514.74,51.6
156.296811600,38455,7163.85,-511.23,51.6
156.296823900,38429,7389.56,-506.82,51.6
156.296836200,38416,7605.80,-499.99,51.6
156.296848000,38420,7810.93,-488.44,51.6
156.296860900,38405,8001.58,-468.62,51.6
156.296873400,38389,8172.86,-435.88,51.6
156.297112000,38377,8318.53,-385.86,51.6
156.297125100,38367,8431.07,-315.59,51.6
156.310331300,38354,8502.08,-223.77,51.6
156.310349900,38341,8522.78,-110.74,51.6
156.326195100,38351,8484.65,21.56,51.6
156.326213300,38339,8380.19,169.87,51.6
156.343258300,38352,8203.93,329.64,51.6
156.343458100,38326,7952.95,495.53,51.6
156.362516900,38334,7626.89,662.15,51.6
156.362535200,38321,7227.52,824.38,51.6
156.382147500,38316,6758.33,977.64,51.6
156.382354900,38322,6224.21,1117.99,51.6
156.402263800,38305,5631.29,1242.22,51.7
156.402399500,38304,4986.64,1348.59,51.7
156.422308000,38298,4297.89,1436.84,51.8
156.422513100,38304,3572.92,1507.11,51.9
156.449151900,38286,2819.77,1559.83,52.1
156.449174500,38288,2046.55,1595.98,52.2
156.467245200,38279,1261.00,1616.80,52.4
156.467265100,38274,470.32,1623.27,52.6
156.485294200,38263,-319.04,1616.46,52.7
156.485314100,38265,-1101.53,1597.75,52.9
156.503015600,38279,-1872.36,1568.73,53.2
156.503034900,38282,-2626.87,1531.02,53.4
156.522165700,38273,-3359.93,1485.88,53.6
156.522350600,38270,-4065.93,1433.76,53.8
156.550074400,38268,-4739.38,1374.14,54.0
156.550093500,38278,-5375.37,1306.09,54.2
156.567618700,38272,-5969.56,1229.10,54.5
156.567638800,38264,-6518.15,1143.60,54.7
156.582632600,38270,-7018.10,1050.39,54.9
156.582975700,38264,-7467.33,950.05,55.1
156.603659300,38260,-7864.81,843.43,55.2
156.603738100,38259,-8210.50,732.21,55.4
156.626706200,38259,-8505.38,618.67,55.5
156.626725500,38248,-8751.33,505.07,55.7
156.644591700,38266,-8950.91,393.40,55.8
156.662167800,38247,-9107.16,285.49,55.9
156.662338100,38253,-9223.31,182.75,56.0
156.682366900,38269,-9302.62,85.94,56.0
156.682516500,38282,-9348.00,-4.29,56.0
156.708737700,38272,-9361.23,-87.02,56.1
156.708756600,38274,-9342.87,-161.76,56.1
156.727623100,38268,-9292.92,-228.80,56.1
156.727642400,38278,-9211.52,-288.84,56.1
156.744127800,38286,-9099.09,-342.53,56.1
156.744146200,38270,-8956.19,-390.66,56.1
156.762187000,38282,-8783.62,-434.46,56.1
156.762495600,38266,-8582.70,-475.08,56.1
156.782282600,38272,-8355.54,-513.16,56.1
156.782463200,38280,-8105.06,-549.17,56.1
156.802469500,38277,-7834.63,-583.57,56.1
156.802643300,38281,-7547.60,-616.67,56.1
156.822199400,38296,-7247.06,-648.65,56.1
156.822461500,38313,-6935.39,-679.12,56.1
156.849771800,38293,-6613.77,-706.81,56.1
156.849791300,38288,-6282.49,-730.47,56.1
156.866984100,38280,-5941.93,-749.99,56.1
156.867002600,38292,-5593.48,-766.38,56.1
156.884847500,38305,-5239.42,-780.56,56.1
156.884873400,38299,-4882.13,-792.45,56.1
156.902181200,38289,-4523.66,-801.73,56.1
156.902337300,38313,-4165.82,-808.84,56.1
156.922365000,38305,-3810.30,-814.92,56.1
156.922383800,38307,-3458.38,-820.68,56.1
156.949682400,38294,-3111.01,-826.10,56.1
156.949703900,38308,-2769.26,-830.74,56.1
156.967729300,38307,-2434.50,-834.04,56.1
156.967748600,38312,-2108.10,-835.24,56.1
156.982090400,38322,-1791.07,-833.69,56.1
156.982236200,38323,-1483.83,-829.16,56.1
157.002449200,38328,-1186.05,-821.98,56.1
157.002571000,38332,-896.77,-812.68,56.1
157.026150700,38319,-614.64,-801.64,56.1
157.026188000,38329,-338.41,-789.15,56.1
157.301149800,38331,-67.25,-775.65,56.1
157.301166900,38352,199.31,-761.55,56.1
157.301185700,38347,462.00,-747.09,56.1
157.301200500,38349,722.05,-732.07,56.1
157.301212800,38366,981.05,-715.88,56.1
157.301224800,38351,1240.74,-698.04,56.1
157.301237000,38355,1502.72,-678.85,56.1
157.301249300,38371,1768.07,-659.30,56.1
157.301261500,38364,2037.34,-640.24,56.1
157.301273000,38372,2310.72,-621.66,56.1
157.301285000,38379,2588.23,-603.31,56.1
157.301297400,38378,2869.67,-585.37,56.1
157.301309000,38388,3154.76,-568.19,56.1
157.301321400,38372,3443.08,-551.84,56.1
157.301333400,38393,3733.87,-536.17,56.1
157.301345400,38391,4025.98,-520.80,56.1
157.301357000,38387,4318.08,-504.99,56.1
157.301369500,38393,4608.72,-487.96,56.1
157.301381700,38374,4896.14,-468.68,56.1
157.301393300,38355,5177.77,-445.14,56.1
157.301404500,38344,5449.57,-414.38,56.1
157.301416300,38337,5705.46,-373.14,56.1
157.301428300,38318,5937.60,-318.26,56.1
157.301440300,38310,6136.83,-246.98,56.1
157.301452100,38290,6293.23,-157.40,56.1
157.301463700,38294,6396.58,-49.35,56.1
157.302051400,38290,6437.23,75.49,56.1
157.302271600,38281,6406.99,214.20,56.1
157.322391000,38288,6299.94,362.90,56.1
157.322546600,38293,6112.88,517.52,56.1
157.350389100,38285,5845.72,674.54,56.1
157.350408200,38282,5501.47,831.05,56.1
157.362331000,38268,5085.57,983.98,56.1
157.362518000,38271,4605.07,1129.70,56.1
157.383847400,38252,4067.81,1264.57,56.1
157.383932300,38252,3481.85,1385.85,56.2
157.402363500,38245,2855.09,1491.56,56.3
157.402458000,38230,2194.94,1580.54,56.4
157.427485000,38226,1508.22,1652.80,56.5
157.427504600,38214,800.88,1709.69,56.6
157.445923500,38233,78.10,1753.26,56.7
157.445942600,38191,-655.35,1785.23,56.9
157.463141700,38195,-1395.08,1805.99,57.0
157.463162600,38206,-2137.40,1814.75,57.2
157.482208200,38198,-2879.06,1810.91,57.3
157.482384800,38212,-3616.46,1794.49,57.5
157.510242000,38197,-4345.16,1765.39,57.7
157.510262300,38203,-5059.98,1723.39,57.9
157.528043700,38188,-5755.36,1668.62,58.1
157.528063200,38194,-6425.90,1601.01,58.2
157.542114600,38196,-7066.70,1520.23,58.4
157.542318100,38190,-7673.31,1426.71,58.6
157.562612200,38191,-8241.69,1322.22,58.7
157.562630100,38185,-8768.37,1209.34,58.9
157.582725900,38174,-9250.65,1091.09,59.0
157.582807300,38175,-9686.94,970.49,59.2
157.604456800,38157,-10076.95,850.09,59.3
157.604475800,38168,-10421.77,731.86,59.4
157.622445500,38178,-10723.48,617.48,59.5
157.622650200,38162,-10984.48,508.68,59.6
157.643566600,38182,-11206.88,407.46,59.6
157.643804000,38176,-11392.31,315.82,59.7
157.668037300,38183,-11541.72,234.85,59.7
157.668056900,38204,-11655.24,164.39,59.7
157.685712500,38209,-11731.95,103.88,59.7
157.685730400,38212,-11769.62,52.74,59.7
157.703133200,38240,-11764.85,9.38,59.7
157.703151100,38272,-11713.15,-28.46,59.7
157.722125400,38278,-11608.53,-62.17,59.7
157.722300600,38284,-11443.51,-92.33,59.7
157.749670000,38303,-11209.97,-119.68,59.7
157.749688300,38308,-10900.25,-145.33,59.7
157.761842900,38310,-10507.96,-170.25,59.7
157.782150400,38332,-10028.60,-194.99,59.7
157.782405100,38316,-9459.99,-219.35,59.7
157.802162500,38342,-8802.47,-242.23,59.7
157.802529900,38328,-8059.01,-262.09,59.7
157.867240900,38328,-7235.19,-277.98,59.7
157.867258400,38329,-6339.22,-290.29,59.7
157.867271500,38333,-5381.84,-300.34,59.7
157.867284500,38332,-4375.71,-309.39,59.7
157.867297400,38335,-3334.72,-318.17,59.7
157.867309500,38324,-2273.41,-327.35,59.7
157.882469800,38330,-1206.53,-338.36,59.7
157.882555800,38311,-148.86,-353.10,59.7
157.909898300,38339,885.15,-373.07,59.7
157.909917100,38344,1882.06,-398.82,59.7
157.927570600,38346,2830.58,-429.79,59.7
157.927590400,38334,3722.09,-464.71,59.7
157.942488800,38330,4550.20,-502.44,59.7
157.942725400,38332,5310.04,-542.58,59.7
157.962560000,38334,5997.77,-585.16,59.7
157.962578900,38351,6610.78,-630.07,59.7
157.982371100,38340,7148.10,-677.16,59.7
157.982548300,38351,7610.55,-726.31,59.7
158.021790600,38344,8000.48,-777.16,59.7
158.021827800,38353,8321.45,-828.62,59.7
158.022445100,38350,8577.84,-879.06,59.7
158.022464200,38372,8774.76,-926.95,59.7
158.310696700,38357,8918.09,-971.01,59.7
158.310715600,38375,9014.37,-1010.36,59.7
158.310729400,38371,9070.56,-1044.71,59.7
158.310742600,38387,9093.76,-1073.90,59.7
158.310754800,38391,9091.23,-1097.35,59.7
158.310767700,38380,9070.24,-1114.37,59.7
158.310780900,38393,9037.65,-1124.93,59.7
158.310794000,38405,8999.57,-1129.70,59.7
158.310807200,38398,8961.33,-1129.13,59.7
158.310819600,38397,8927.57,-1123.24,59.7
158.310832000,38402,8901.94,-1112.25,59.7
158.310844200,38408,8886.85,-1096.41,59.7
158.310856700,38395,8883.60,-1075.76,59.7
158.310869400,38409,8892.42,-1050.65,59.7
158.310881500,38410,8912.59,-1022.18,59.7
158.310894400,38424,8942.83,-991.58,59.7
158.310906400,38420,8981.86,-959.88,59.7
158.310918900,38417,9028.62,-928.09,59.7
158.310931300,38413,9081.98,-897.40,59.7
158.310943400,38425,9140.40,-868.90,59.7
158.310955500,38417,9201.94,-842.68,59.7
158.310967800,38396,9264.27,-817.00,59.7
158.310979900,38378,9324.26,-788.96,59.7
158.310992800,38373,9377.10,-755.48,59.7
158.311005500,38369,9416.17,-713.26,59.7
158.311018500,38360,9433.62,-658.84,59.7
158.311031200,38350,9421.18,-589.36,59.7
158.311043800,38346,9370.77,-502.80,59.7
158.324295100,38347,9274.96,-397.98,59.7
158.324313700,38337,9127.56,-275.01,59.7
158.343226200,38328,8923.96,-135.83,59.7
158.343252300,38332,8661.22,15.84,59.7
158.363093200,38329,8338.08,175.11,59.7
158.363255700,38318,7955.07,336.49,59.7
158.383548700,38314,7514.39,494.30,59.7
158.383612800,38319,7019.54,643.43,59.7
158.403048700,38323,6475.23,780.10,59.7
158.403176900,38313,5887.47,901.97,59.7
158.423305500,38304,5263.41,1007.74,59.7
158.423342900,38292,4610.63,1096.64,59.7
158.442740700,38297,3936.33,1168.40,59.7
158.442777600,38293,3247.14,1223.47,59.6
158.462596000,38282,2549.12,1263.09,59.6
158.462716500,38293,1847.97,1288.81,59.6
158.482576800,38290,1149.01,1302.12,59.5
158.482695100,38274,457.44,1304.39,59.4
158.502515100,38288,-221.77,1296.77,59.4
158.502806600,38281,-884.05,1280.08,59.3
158.522828300,38280,-1525.16,1255.01,59.2
158.523009300,38289,-2141.05,1221.79,59.2
158.542629600,38284,-2727.84,1180.00,59.1
158.542670000,38300,-3281.69,1128.92,59.0
158.562846900,38296,-3798.63,1068.61,58.9
158.562876400,38271,-4274.69,999.98,58.9
158.583210100,38285,-4706.60,923.94,58.8
158.583842200,38283,-5092.42,840.94,58.7
158.602634800,38293,-5431.38,751.63,58.6
158.602853000,38282,-5723.37,657.33,58.5
158.622521400,38296,-5968.72,559.62,58.5
158.622740400,38286,-6168.07,460.09,58.4
158.642533700,38304,-6322.37,360.57,58.3
158.642760400,38301,-6432.63,263.02,58.3
158.662204500,38312,-6499.70,168.91,58.2
158.662576200,38306,-6524.20,78.90,58.2
158.682032800,38294,-6506.74,-6.85,58.1
158.682244100,38318,-6448.43,-88.61,58.1
158.702648600,38314,-6350.97,-166.63,58.0
158.702681900,38321,-6216.28,-240.46,58.0
158.722758300,38326,-6046.18,-309.40,58.0
158.722792500,38337,-5842.32,-372.85,58.0
158.742772000,38310,-5606.25,-430.32,58.0
158.742795400,38330,-5339.79,-481.77,58.0
158.762458800,38333,-5045.47,-527.64,58.0
158.762704500,38328,-4726.38,-568.73,58.0
158.783513800,38351,-4385.72,-606.00,58.0
158.783913300,38356,-4026.40,-640.04,58.0
158.803779000,38356,-3650.66,-670.59,58.0
158.803824200,38344,-3260.02,-697.07,58.0
158.823158800,38351,-2855.97,-719.64,58.0
158.823414600,38364,-2440.51,-739.39,58.0
158.843018300,38358,-2016.00,-757.28,58.0
158.843074700,38368,-1584.83,-773.52,58.0
158.863237800,38372,-1149.28,-788.13,58.0
158.863299100,38376,-711.41,-801.35,58.0
158.885706900,38373,-273.03,-813.40,58.0
158.885768300,38374,164.19,-824.35,58.0
158.903499700,38383,598.43,-834.04,58.0
158.923575400,38380,1027.80,-841.90,58.0
158.923647500,38392,1450.43,-847.28,58.0
158.943323300,38402,1864.74,-849.83,58.0
158.943384000,38413,2269.78,-849.15,58.0
158.962825500,38404,2665.50,-844.50,58.0
158.963023300,38402,3052.48,-835.58,58.0
158.982926600,38420,3431.29,-823.10,58.0
158.983141900,38411,3802.22,-808.21,58.0
159.003164400,38423,4165.42,-792.07,58.0
159.003258700,38433,4520.96,-775.73,58.0
159.022390000,38443,4869.08,-759.53,58.0
159.022714400,38433,5210.46,-743.20,58.0
159.043603600,38439,5545.98,-726.75,58.0
159.043790400,38438,5876.23,-710.64,58.0
159.363722500,38449,6201.27,-695.17,58.0
159.363744800,38452,6520.71,-680.19,58.0
159.363759900,38455,6834.05,-665.28,58.0
159.363774200,38457,7140.76,-649.71,58.0
159.363788300,38457,7440.26,-632.75,58.0
159.363801900,38476,7731.84,-613.95,58.0
159.363815300,38491,8015.04,-593.09,58.0
159.363828800,38485,8290.09,-570.07,58.0
159.363842200,38464,8557.96,-545.34,58.0
159.363855500,38483,8819.40,-520.21,58.0
159.363868800,38492,9074.30,-495.97,58.0
159.363882400,38490,9322.00,-472.72,58.0
159.363896000,38487,9561.79,-449.87,58.0
159.363909100,38493,9792.84,-426.95,58.0
159.363924000,38499,10014.06,-403.89,58.0
159.363938800,38501,10224.26,-380.79,58.0
159.363952700,38495,10422.36,-357.86,58.0
159.363966600,38514,10607.34,-335.65,58.0
159.363980100,38515,10778.41,-314.81,58.0
159.363993800,38520,10935.26,-295.49,58.0
159.364007600,38517,11078.23,-277.15,58.0
159.364021200,38528,11208.01,-259.17,58.0
159.364035000,38537,11325.54,-241.44,58.0
159.364048400,38535,11432.07,-224.28,58.0
159.364062100,38542,11529.20,-208.15,58.0
159.364075800,38553,11618.73,-193.67,58.0
159.364089100,38561,11702.62,-181.43,58.0
159.364102900,38553,11783.08,-171.79,58.0
159.364116200,38561,11862.35,-165.11,58.0
159.364129700,38540,11942.10,-161.59,58.0
159.364143300,38527,12022.73,-160.89,58.0
159.364156600,38526,12102.68,-161.94,58.0
159.382213400,38507,12178.06,-162.49,58.0
159.382427600,38495,12242.88,-159.24,58.0
159.402341700,38485,12289.34,-148.72,58.0
159.402363500,38483,12308.25,-128.06,58.0
159.422454000,38480,12289.97,-95.34,58.0
159.422475300,38491,12225.44,-49.32,58.0
159.442783600,38480,12107.32,10.78,58.0
159.442916800,38479,11930.58,84.39,58.0
159.462511200,38489,11692.66,168.83,58.0
159.462532800,38494,11393.45,260.20,58.0
159.482709200,38498,11035.57,354.94,58.0
159.482730100,38486,10624.14,450.16,58.0
159.503095500,38487,10166.18,543.43,58.0
159.503497100,38488,9669.59,632.49,58.0
159.523502000,38493,9142.64,715.19,58.0
159.523622100,38473,8593.63,790.04,58.0
159.542760100,38491,8030.56,856.99,58.0
159.543003200,38477,7460.73,917.10,58.0
159.564032700,38455,6890.55,971.25,58.0
159.564186000,38458,6325.03,1019.48,57.9
159.583108100,38460,5767.35,1061.30,57.9
159.583669200,38466,5219.25,1096.34,57.8
159.602607900,38461,4681.91,1124.21,57.7
159.602777500,38453,4156.44,1144.22,57.6
159.622748700,38456,3643.90,1155.56,57.5
159.623154800,38466,3145.19,1157.72,57.4
159.642567100,38455,2661.37,1150.63,57.3
159.642670400,38455,2193.78,1134.16,57.2
159.662774600,38463,1743.88,1107.32,57.1
159.662799100,38460,1313.21,1068.73,57.0
159.682254000,38453,903.39,1017.78,56.8
159.682275300,38452,515.96,954.88,56.7
159.702312500,38460,152.10,881.17,56.6
159.702488800,38463,-187.37,798.48,56.4
159.722296100,38471,-501.52,709.34,56.3
159.722440200,38477,-789.07,616.75,56.2
159.743850500,38456,-1048.29,523.87,56.1
159.744124000,38466,-1277.55,433.33,56.0
159.762849300,38448,-1475.96,346.88,55.9
159.762990400,38463,-1643.80,265.41,55.8
159.782467800,38466,-1782.28,189.12,55.7
159.782640800,38468,-1893.05,118.06,55.6
159.802832500,38472,-1977.65,52.68,55.5
159.802985600,38467,-2037.37,-6.48,55.5
159.865866700,38454,-2073.41,-59.22,55.4
159.865887700,38466,-2087.37,-105.63,55.4
159.865902900,38476,-2081.35,-146.07,55.4
159.865917000,38483,-2057.37,-181.12,55.4
159.865931400,38481,-2016.78,-211.48,55.4
159.865945200,38482,-1960.17,-237.83,55.4
159.882755300,38488,-1887.62,-260.74,55.4
159.882850700,38495,-1799.04,-280.56,55.4
159.902251900,38492,-1694.11,-297.86,55.4
159.902382000,38499,-1572.42,-313.55,55.4
159.922290800,38483,-1433.67,-328.04,55.4
159.922398400,38502,-1278.08,-341.24,55.4
159.942545800,38507,-1106.43,-353.47,55.4
159.942711500,38502,-919.70,-365.37,55.4
159.962246500,38512,-718.84,-376.92,55.4
159.962897400,38519,-504.73,-387.43,55.4
159.982535700,38504,-278.20,-396.40,55.4
159.982864900,38516,-40.20,-404.17,55.4
160.002722600,38528,207.97,-411.43,55.4
160.002840200,38523,464.95,-418.38,55.4
160.022786000,38519,729.49,-424.97,55.4
160.044605500,38527,1000.29,-431.55,55.4
160.044761300,38540,1275.82,-438.43,55.4
160.349779000,38521,1554.57,-445.34,55.4
160.349798700,38537,1835.06,-452.07,55.4
160.349813700,38538,2115.71,-458.74,55.4
160.349827400,38535,2394.87,-465.51,55.4
160.349841400,38552,2671.06,-472.38,55.4
160.349855100,38550,2943.08,-479.02,55.4
160.349869600,38558,3210.24,-484.71,55.4
160.349883500,38554,3472.40,-488.64,55.4
160.349897100,38572,3729.76,-490.23,55.4
160.349911200,38549,3982.73,-489.19,55.4
160.349924500,38558,4231.59,-485.97,55.4
160.349937700,38579,4476.15,-482.01,55.4
160.349952200,38560,4715.94,-478.83,55.4
160.349965400,38562,4950.43,-476.98,55.4
160.349978800,38576,5178.86,-476.09,55.4
160.349992500,38577,5400.20,-475.10,55.4
160.350005600,38570,5613.55,-472.89,55.4
160.350018700,38582,5818.13,-469.31,55.4
160.350032100,38584,6013.32,-464.97,55.4
160.350048300,38581,6198.64,-460.25,55.4
160.350062100,38595,6373.88,-455.00,55.4
160.350075500,38589,6539.12,-448.88,55.4
160.350088800,38588,6694.63,-441.76,55.4
160.350103500,38584,6840.68,-434.03,55.4
160.350117500,38586,6977.12,-426.51,55.4
160.350131400,38611,7103.42,-419.70,55.4
160.350144900,38599,7219.22,-413.02,55.4
160.350159200,38610,7324.74,-405.47,55.4
160.350172900,38619,7420.88,-396.67,55.4
160.350186700,38623,7509.09,-386.82,55.4
160.362149600,38617,7591.38,-376.32,55.4
160.362428000,38626,7670.00,-365.54,55.4
160.382164300,38626,7746.99,-354.78,55.4
160.382533500,38620,7823.99,-344.35,55.4
160.401989900,38645,7902.17,-334.47,55.4
160.402417400,38642,7982.36,-324.74,55.4
160.422446800,38623,8065.39,-313.89,55.4
160.422551400,38623,8151.66,-300.33,55.4
160.442596300,38606,8240.30,-282.43,55.4
160.442732700,38587,8328.58,-258.27,55.4
