IR,RED,beat_event
21837.0,20056.0,0
21845.0,20052.0,0
21839.0,20054.0,0
21847.0,20048.0,0
21843.0,20040.0,0
21836.0,20047.0,0
21840.0,20055.0,0
21834.0,20053.0,0
21832.0,20051.0,0
21841.0,20047.0,0
21835.0,20050.0,0
21841.0,20066.0,0
21843.0,20063.0,0
21842.0,20072.0,0
21839.0,20061.0,0
21850.0,20069.0,0
21837.0,20067.0,0
21851.0,20059.0,0
21844.0,20068.0,0
21849.0,20073.0,0
21854.0,20080.0,0
21855.0,20077.0,0
21866.0,20091.0,0
21865.0,20089.0,0
21866.0,20090.0,0
21872.0,20083.0,0
21857.0,20086.0,0
21868.0,20094.0,0
21865.0,20097.0,0
21876.0,20087.0,0
21863.0,20097.0,0
21875.0,20090.0,0
21865.0,20097.0,0
21882.0,20105.0,0
21892.0,20110.0,0
21897.0,20109.0,0
21887.0,20116.0,0
21892.0,20118.0,0
21889.0,20113.0,0
21896.0,20113.0,0
21892.0,20114.0,0
21890.0,20119.0,0
21904.0,20123.0,0
21895.0,20118.0,0
21889.0,20131.0,0
21896.0,20111.0,0
21882.0,20096.0,0
21872.0,20088.0,0
21856.0,20073.0,0
21854.0,20062.0,0
21865.0,20061.0,0
21849.0,20060.0,0
21834.0,20047.0,0
21832.0,20041.0,0
21841.0,20045.0,0
21832.0,20041.0,0
21824.0,20044.0,0
21830.0,20044.0,0
21823.0,20041.0,0
21830.0,20046.0,0
21832.0,20030.0,0
21820.0,20036.0,0
21835.0,20039.0,0
21824.0,20042.0,0
21824.0,20036.0,0
21847.0,20052.0,0
21846.0,20052.0,0
21849.0,20066.0,0
21849.0,20061.0,0
21848.0,20050.0,0
21847.0,20058.0,0
21846.0,20053.0,0
21843.0,20052.0,0
21853.0,20056.0,0
21851.0,20057.0,0
21842.0,20063.0,0
21854.0,20065.0,0
21861.0,20062.0,0
21862.0,20065.0,0
21863.0,20069.0,0
21863.0,20066.0,0
21859.0,20080.0,0
21864.0,20068.0,0
21863.0,20079.0,0
21868.0,20071.0,0
21867.0,20071.0,0
21869.0,20077.0,0
21865.0,20085.0,0
21878.0,20088.0,0
21873.0,20096.0,0
21888.0,20095.0,0
21886.0,20091.0,0
21896.0,20104.0,0
21903.0,20111.0,0
21896.0,20104.0,0
21898.0,20105.0,0
21906.0,20113.0,0
21904.0,20110.0,0
21899.0,20113.0,0
21909.0,20117.0,0
21911.0,20124.0,0
21920.0,20124.0,0
21921.0,20132.0,0
21911.0,20135.0,0
21933.0,20139.0,0
21926.0,20137.0,0
21928.0,20146.0,0
21928.0,20145.0,0
21936.0,20152.0,0
21949.0,20170.0,0
21948.0,20163.0,0
21969.0,20177.0,0
21976.0,20180.0,0
21966.0,20169.0,0
21974.0,20190.0,0
21973.0,20177.0,0
21971.0,20183.0,0
21973.0,20172.0,0
21959.0,20174.0,0
21950.0,20170.0,0
21956.0,20151.0,0
21942.0,20140.0,0
21943.0,20143.0,0
21932.0,20132.0,0
21928.0,20119.0,0
21915.0,20120.0,0
21918.0,20110.0,0
21906.0,20102.0,0
21899.0,20098.0,0
21911.0,20100.0,0
21906.0,20103.0,0
21895.0,20106.0,0
21908.0,20113.0,0
21912.0,20108.0,0
21915.0,20112.0,0
21906.0,20112.0,0
21917.0,20107.0,0
21912.0,20104.0,0
21927.0,20110.0,0
21910.0,20112.0,0
21910.0,20112.0,0
21929.0,20119.0,0
21930.0,20115.0,0
21928.0,20112.0,0
21936.0,20116.0,0
21918.0,20121.0,0
21923.0,20124.0,0
21913.0,20112.0,0
21923.0,20111.0,0
21916.0,20107.0,0
21909.0,20109.0,0
21917.0,20114.0,0
21919.0,20105.0,0
21914.0,20106.0,0
21916.0,20108.0,0
21925.0,20116.0,0
21916.0,20117.0,0
21925.0,20105.0,0
21922.0,20115.0,0
21908.0,20114.0,0
21901.0,20119.0,0
21913.0,20106.0,0
21909.0,20113.0,0
21906.0,20113.0,0
21904.0,20107.0,0
21904.0,20104.0,0
21914.0,20102.0,0
21913.0,20107.0,0
21919.0,20111.0,0
21923.0,20113.0,0
21931.0,20138.0,0
21938.0,20131.0,0
21944.0,20133.0,0
21938.0,20138.0,0
21941.0,20136.0,0
21943.0,20130.0,0
21945.0,20138.0,0
21957.0,20139.0,0
21957.0,20148.0,0
21946.0,20147.0,0
21965.0,20155.0,0
21949.0,20148.0,0
21950.0,20145.0,0
21943.0,20137.0,0
21936.0,20131.0,0
21895.0,20103.0,0
21864.0,20086.0,0
21862.0,20064.0,0
21852.0,20054.0,0
21858.0,20048.0,0
21828.0,20048.0,0
21807.0,20017.0,0
21787.0,19992.0,0
21778.0,19975.0,0
21747.0,19946.0,0
21752.0,19949.0,0
21734.0,19935.0,0
21735.0,19926.0,0
21726.0,19905.0,0
21709.0,19898.0,0
21700.0,19887.0,0
21697.0,19879.0,0
21704.0,19872.0,0
21702.0,19879.0,0
21693.0,19865.0,0
21681.0,19875.0,0
21679.0,19864.0,0
21689.0,19867.0,0
21687.0,19865.0,0
21690.0,19865.0,0
21692.0,19885.0,0
21693.0,19878.0,0
21695.0,19878.0,0
21701.0,19889.0,0
21701.0,19893.0,0
21716.0,19909.0,0
21756.0,19929.0,0
21792.0,19969.0,0
21838.0,20000.0,0
21926.0,20047.0,0
22037.0,20116.0,0
22126.0,20168.0,0
22169.0,20206.0,0
22227.0,20250.0,0
22264.0,20268.0,0
22288.0,20293.0,0
22317.0,20323.0,0
22363.0,20348.0,0
22380.0,20373.0,0
22415.0,20390.0,0
22450.0,20417.0,0
22503.0,20446.0,0
22550.0,20498.0,0
22610.0,20558.0,0
22661.0,20594.0,0
22731.0,20637.0,0
22750.0,20666.0,0
22805.0,20697.0,0
22816.0,20705.0,0
22838.0,20732.0,0
22851.0,20723.0,0
22865.0,20730.0,0
22866.0,20738.0,0
22888.0,20747.0,0
22917.0,20765.0,0
22939.0,20766.0,0
22951.0,20781.0,0
22980.0,20789.0,0
22995.0,20793.0,0
23002.0,20796.0,0
23003.0,20795.0,0
23025.0,20802.0,0
23016.0,20799.0,0
23025.0,20801.0,0
23033.0,20817.0,0
23045.0,20811.0,0
23071.0,20816.0,0
23057.0,20822.0,0
23073.0,20820.0,0
23075.0,20827.0,0
23062.0,20817.0,0
23046.0,20803.0,0
23035.0,20790.0,0
23032.0,20776.0,0
23011.0,20755.0,0
23022.0,20754.0,0
23007.0,20746.0,0
22993.0,20738.0,0
22989.0,20719.0,0
22984.0,20713.0,0
22983.0,20707.0,0
22988.0,20709.0,0
22990.0,20712.0,0
23005.0,20710.0,0
23008.0,20702.0,0
22993.0,20696.0,0
22990.0,20689.0,0
22989.0,20675.0,0
22981.0,20664.0,0
22972.0,20662.0,0
22973.0,20660.0,0
22970.0,20662.0,0
22980.0,20676.0,0
22997.0,20677.0,0
23028.0,20672.0,0
23028.0,20690.0,0
23043.0,20695.0,0
23044.0,20701.0,0
23049.0,20696.0,0
23050.0,20690.0,0
23053.0,20678.0,0
23048.0,20685.0,0
23066.0,20707.0,0
23088.0,20719.0,0
23130.0,20736.0,0
23165.0,20754.0,0
23218.0,20786.0,0
23298.0,20842.0,0
23386.0,20892.0,0
23453.0,20952.0,0
23509.0,20988.0,0
23544.0,21014.0,0
23554.0,21018.0,0
23572.0,21037.0,0
23588.0,21034.0,0
23593.0,21044.0,0
23608.0,21042.0,0
23614.0,21043.0,0
23618.0,21054.0,0
23640.0,21056.0,0
23648.0,21061.0,0
23689.0,21079.0,0
23703.0,21092.0,0
23711.0,21106.0,0
23738.0,21107.0,0
23734.0,21111.0,0
23752.0,21127.0,0
23749.0,21136.0,0
23757.0,21139.0,0
23773.0,21143.0,0
23767.0,21136.0,0
23777.0,21147.0,0
23785.0,21153.0,0
23805.0,21152.0,0
23830.0,21167.0,0
23837.0,21184.0,0
23857.0,21191.0,0
23868.0,21201.0,0
23880.0,21212.0,0
23873.0,21215.0,0
23878.0,21207.0,0
23898.0,21220.0,0
23896.0,21228.0,0
23907.0,21235.0,0
23906.0,21230.0,0
23900.0,21231.0,0
23908.0,21229.0,0
23915.0,21232.0,0
23923.0,21215.0,0
23914.0,21228.0,0
23919.0,21221.0,0
23915.0,21223.0,0
23937.0,21234.0,0
23937.0,21231.0,0
23940.0,21237.0,0
23934.0,21231.0,0
23940.0,21230.0,0
23948.0,21236.0,0
23954.0,21237.0,0
23933.0,21238.0,0
23948.0,21233.0,0
23955.0,21244.0,0
23958.0,21254.0,0
23969.0,21255.0,0
23971.0,21257.0,0
23977.0,21250.0,0
23970.0,21251.0,0
23971.0,21259.0,0
23973.0,21253.0,0
23976.0,21253.0,0
23981.0,21247.0,0
23986.0,21253.0,0
23993.0,21252.0,0
24003.0,21252.0,0
23991.0,21262.0,0
23993.0,21246.0,0
23989.0,21252.0,0
23991.0,21254.0,0
23985.0,21261.0,0
23987.0,21250.0,0
24001.0,21262.0,0
23996.0,21253.0,0
24003.0,21268.0,0
24002.0,21249.0,0
24010.0,21256.0,0
24006.0,21253.0,0
24014.0,21262.0,0
24016.0,21263.0,0
24012.0,21259.0,0
24019.0,21256.0,0
24017.0,21253.0,0
24018.0,21256.0,0
24021.0,21261.0,0
24029.0,21258.0,0
24028.0,21268.0,0
24030.0,21265.0,0
24028.0,21264.0,0
24026.0,21265.0,0
24033.0,21260.0,0
24018.0,21268.0,0
24020.0,21263.0,0
24020.0,21265.0,0
24024.0,21264.0,0
24022.0,21277.0,0
24027.0,21264.0,0
24022.0,21266.0,0
24041.0,21274.0,0
24037.0,21263.0,0
24042.0,21272.0,0
24029.0,21272.0,0
24040.0,21282.0,0
24027.0,21274.0,0
24026.0,21274.0,0
24026.0,21257.0,0
24041.0,21271.0,0
24030.0,21265.0,0
24057.0,21272.0,0
24044.0,21277.0,0
24047.0,21269.0,0
24031.0,21273.0,0
24028.0,21271.0,0
24022.0,21254.0,0
24008.0,21240.0,0
23989.0,21229.0,0
23984.0,21216.0,0
23983.0,21215.0,0
23978.0,21215.0,0
23964.0,21199.0,0
23978.0,21208.0,0
23978.0,21198.0,0
23975.0,21214.0,0
23979.0,21205.0,0
23964.0,21209.0,0
23970.0,21201.0,0
23969.0,21192.0,0
23972.0,21195.0,0
23977.0,21201.0,0
23989.0,21196.0,0
23980.0,21199.0,0
23982.0,21198.0,0
23985.0,21197.0,0
23979.0,21197.0,0
23981.0,21195.0,0
23976.0,21204.0,0
23977.0,21195.0,0
23980.0,21200.0,0
23980.0,21203.0,0
23988.0,21199.0,0
23988.0,21202.0,0
24001.0,21193.0,0
23981.0,21192.0,0
23984.0,21199.0,0
23979.0,21195.0,0
23977.0,21185.0,0
23971.0,21187.0,0
23977.0,21186.0,0
23960.0,21185.0,0
23981.0,21183.0,0
23952.0,21180.0,0
23960.0,21175.0,0
23948.0,21166.0,0
23947.0,21157.0,0
23941.0,21163.0,0
23945.0,21159.0,0
23933.0,21153.0,0
23936.0,21143.0,0
23920.0,21146.0,0
23932.0,21149.0,0
23923.0,21141.0,0
23909.0,21137.0,0
23913.0,21129.0,0
23907.0,21137.0,0
23913.0,21129.0,0
23907.0,21131.0,0
23915.0,21124.0,0
23907.0,21128.0,0
23906.0,21126.0,0
23914.0,21121.0,0
23903.0,21120.0,0
23900.0,21130.0,0
23903.0,21120.0,0
23901.0,21115.0,0
23905.0,21122.0,0
23907.0,21123.0,0
23903.0,21116.0,0
23912.0,21118.0,0
23904.0,21118.0,0
23910.0,21115.0,0
23904.0,21111.0,0
23911.0,21111.0,0
23914.0,21114.0,0
23925.0,21113.0,0
23919.0,21121.0,0
23909.0,21122.0,0
23916.0,21111.0,0
23900.0,21108.0,0
23884.0,21094.0,0
23893.0,21092.0,0
23886.0,21096.0,0
23885.0,21088.0,0
23892.0,21081.0,0
23883.0,21070.0,0
23886.0,21065.0,0
23876.0,21062.0,0
23887.0,21049.0,0
23878.0,21059.0,0
23889.0,21059.0,0
23885.0,21070.0,0
23893.0,21059.0,0
23904.0,21061.0,0
23891.0,21057.0,0
23893.0,21060.0,0
23892.0,21056.0,0
23893.0,21062.0,0
23905.0,21072.0,0
23909.0,21052.0,0
23902.0,21059.0,0
23905.0,21050.0,0
23916.0,21042.0,0
23914.0,21053.0,0
23908.0,21061.0,0
23930.0,21063.0,0
23927.0,21059.0,0
23938.0,21055.0,0
23936.0,21048.0,0
23936.0,21058.0,0
23929.0,21051.0,0
23928.0,21056.0,0
23936.0,21051.0,0
23934.0,21056.0,0
23939.0,21049.0,0
23942.0,21064.0,0
23940.0,21061.0,0
23945.0,21052.0,0
23942.0,21062.0,0
23935.0,21060.0,0
23931.0,21056.0,0
23944.0,21042.0,0
23938.0,21053.0,0
23951.0,21050.0,0
23948.0,21053.0,0
23950.0,21062.0,0
23955.0,21061.0,0
23946.0,21038.0,0
23959.0,21061.0,0
23960.0,21059.0,0
23961.0,21049.0,0
23962.0,21051.0,0
23963.0,21064.0,0
23970.0,21058.0,0
23974.0,21055.0,0
23979.0,21064.0,0
23989.0,21065.0,0
23984.0,21064.0,0
23995.0,21064.0,0
24002.0,21066.0,0
23989.0,21062.0,0
23988.0,21061.0,0
23992.0,21060.0,0
24005.0,21067.0,0
24008.0,21073.0,0
24004.0,21065.0,0
24008.0,21067.0,0
24009.0,21072.0,0
24003.0,21075.0,0
24018.0,21077.0,0
24022.0,21076.0,0
24023.0,21067.0,0
24012.0,21070.0,0
24019.0,21069.0,0
23995.0,21048.0,0
24008.0,21050.0,0
24002.0,21044.0,0
24000.0,21039.0,0
24004.0,21040.0,0
24005.0,21047.0,0
24017.0,21039.0,0
24022.0,21033.0,0
24017.0,21037.0,0
24020.0,21036.0,0
24019.0,21043.0,0
24036.0,21042.0,0
24032.0,21039.0,0
24020.0,21042.0,0
24042.0,21039.0,0
24047.0,21047.0,0
24051.0,21038.0,0
24058.0,21057.0,0
24055.0,21056.0,0
24061.0,21047.0,0
24072.0,21054.0,0
24065.0,21041.0,0
24060.0,21044.0,0
24067.0,21042.0,0
24081.0,21049.0,0
24082.0,21041.0,0
24081.0,21051.0,0
24082.0,21039.0,0
24097.0,21060.0,0
24088.0,21047.0,0
24088.0,21055.0,0
24095.0,21047.0,0
24101.0,21047.0,0
24095.0,21047.0,0
24100.0,21048.0,0
24107.0,21043.0,0
24104.0,21051.0,0
24101.0,21046.0,0
24112.0,21041.0,0
24093.0,21053.0,0
24109.0,21048.0,0
24093.0,21042.0,0
24105.0,21037.0,0
24094.0,21052.0,0
24108.0,21057.0,0
24108.0,21051.0,0
24112.0,21049.0,0
24111.0,21053.0,0
24121.0,21045.0,0
24113.0,21049.0,0
24109.0,21053.0,0
24106.0,21048.0,0
24100.0,21057.0,0
24099.0,21038.0,0
24101.0,21053.0,0
24109.0,21058.0,0
24107.0,21048.0,0
24107.0,21052.0,0
24119.0,21046.0,0
24122.0,21058.0,0
24120.0,21054.0,0
24125.0,21067.0,0
24134.0,21048.0,0
24127.0,21060.0,0
24129.0,21059.0,0
24132.0,21055.0,0
24130.0,21062.0,0
24129.0,21054.0,0
24139.0,21066.0,0
24130.0,21054.0,0
24123.0,21052.0,0
24121.0,21048.0,0
24108.0,21038.0,0
24114.0,21043.0,0
24113.0,21058.0,0
24098.0,21042.0,0
24102.0,21049.0,0
24079.0,21042.0,0
24062.0,21011.0,0
24066.0,21011.0,0
24060.0,20992.0,0
24041.0,20988.0,0
24028.0,20988.0,0
24041.0,20975.0,0
24046.0,20975.0,0
24037.0,20975.0,0
24040.0,20967.0,0
24046.0,20970.0,0
24033.0,20972.0,0
24036.0,20966.0,0
24026.0,20968.0,0
24043.0,20979.0,0
24038.0,20975.0,0
24057.0,20978.0,0
24053.0,20984.0,0
24070.0,20986.0,0
24075.0,20991.0,0
24071.0,21001.0,0
24080.0,20994.0,0
24104.0,21005.0,0
24101.0,21011.0,0
24105.0,21009.0,0
24111.0,21021.0,0
24112.0,21021.0,0
24128.0,21017.0,0
24115.0,21021.0,0
24125.0,21030.0,0
24122.0,21030.0,0
24139.0,21028.0,0
24125.0,21031.0,0
24130.0,21036.0,0
24119.0,21036.0,0
24135.0,21035.0,0
24128.0,21022.0,0
24127.0,21033.0,0
24130.0,21036.0,0
24127.0,21026.0,0
24125.0,21024.0,0
24128.0,21030.0,0
24127.0,21037.0,0
24134.0,21032.0,0
24130.0,21016.0,0
24122.0,21014.0,0
24131.0,21018.0,0
24117.0,21014.0,0
24118.0,21022.0,0
24114.0,21013.0,0
24129.0,21018.0,0
24124.0,21017.0,0
24128.0,21027.0,0
24129.0,21019.0,0
24123.0,21017.0,0
24117.0,21009.0,0
24112.0,21018.0,0
24125.0,21016.0,0
24125.0,21017.0,0
24129.0,21010.0,0
24126.0,21019.0,0
24132.0,21025.0,0
24138.0,21022.0,0
24130.0,21008.0,0
24132.0,21018.0,0
24129.0,21012.0,0
24145.0,21016.0,0
24143.0,21023.0,0
24142.0,21013.0,0
24154.0,21026.0,0
24155.0,21028.0,0
24149.0,21025.0,0
24146.0,21022.0,0
24137.0,21003.0,0
24128.0,21009.0,0
24119.0,20992.0,0
24110.0,20988.0,0
24111.0,20980.0,0
24106.0,20979.0,0
24113.0,20970.0,0
24107.0,20970.0,0
24108.0,20981.0,0
24112.0,20978.0,0
24121.0,20969.0,0
24120.0,20978.0,0
24125.0,20977.0,0
24118.0,20971.0,0
24109.0,20982.0,0
24121.0,20981.0,0
24134.0,20975.0,0
24128.0,20979.0,0
24120.0,20975.0,0
24129.0,20977.0,0
24130.0,20973.0,0
24136.0,20971.0,0
24136.0,20970.0,0
24124.0,20968.0,0
24136.0,20971.0,0
24136.0,20968.0,0
24145.0,20978.0,0
24144.0,20978.0,0
24136.0,20975.0,0
24138.0,20971.0,0
24132.0,20971.0,0
24145.0,20969.0,0
24143.0,20964.0,0
24138.0,20970.0,0
24145.0,20961.0,0
24154.0,20973.0,0
24161.0,20977.0,0
24141.0,20977.0,0
24157.0,20965.0,0
24155.0,20969.0,0
24155.0,20972.0,0
24154.0,20958.0,0
24157.0,20965.0,0
24161.0,20959.0,0
24156.0,20969.0,0
24140.0,20969.0,0
24160.0,20969.0,0
24156.0,20963.0,0
24149.0,20964.0,0
24143.0,20965.0,0
24152.0,20955.0,0
24139.0,20965.0,0
24147.0,20962.0,0
24147.0,20959.0,0
24142.0,20965.0,0
24139.0,20963.0,0
24144.0,20957.0,0
24148.0,20960.0,0
24136.0,20964.0,0
24143.0,20955.0,0
24141.0,20957.0,0
24146.0,20955.0,0
24145.0,20954.0,0
24148.0,20954.0,0
24150.0,20956.0,0
24150.0,20964.0,0
24148.0,20945.0,0
24141.0,20961.0,0
24139.0,20956.0,0
24148.0,20956.0,0
24147.0,20961.0,0
24146.0,20954.0,0
24159.0,20969.0,0
24152.0,20957.0,0
24146.0,20957.0,0
24150.0,20948.0,0
24151.0,20943.0,0
24141.0,20946.0,0
24124.0,20939.0,0
24126.0,20936.0,0
24123.0,20935.0,0
24135.0,20932.0,0
24133.0,20933.0,0
24128.0,20915.0,0
24134.0,20927.0,0
24133.0,20924.0,0
24136.0,20924.0,0
24144.0,20925.0,0
24148.0,20944.0,0
24147.0,20927.0,0
24140.0,20928.0,0
24154.0,20935.0,0
24161.0,20943.0,0
24158.0,20937.0,0
24160.0,20945.0,0
24175.0,20953.0,0
24158.0,20943.0,0
24163.0,20947.0,0
24176.0,20946.0,0
24156.0,20955.0,0
24167.0,20931.0,0
24169.0,20939.0,0
24172.0,20946.0,0
24178.0,20942.0,0
24176.0,20943.0,0
24173.0,20942.0,0
24176.0,20929.0,0
24172.0,20941.0,0
24170.0,20942.0,0
24172.0,20944.0,0
24169.0,20946.0,0
24176.0,20948.0,0
24174.0,20945.0,0
24173.0,20945.0,0
24178.0,20940.0,0
24172.0,20946.0,0
24174.0,20945.0,0
24181.0,20946.0,0
24182.0,20930.0,0
24166.0,20942.0,0
24176.0,20944.0,0
24178.0,20933.0,0
24180.0,20941.0,0
24180.0,20944.0,0
24165.0,20933.0,0
24183.0,20933.0,0
24168.0,20943.0,0
24174.0,20946.0,0
24169.0,20940.0,0
24182.0,20932.0,0
24178.0,20946.0,0
24177.0,20943.0,0
24186.0,20950.0,0
24189.0,20953.0,0
24192.0,20953.0,0
24187.0,20955.0,0
24190.0,20953.0,0
24194.0,20953.0,0
24187.0,20959.0,0
24202.0,20953.0,0
24203.0,20963.0,0
24202.0,20959.0,0
24196.0,20966.0,0
24198.0,20966.0,0
24200.0,20966.0,0
24198.0,20958.0,0
24196.0,20961.0,0
24206.0,20961.0,0
24206.0,20967.0,0
24204.0,20967.0,0
24186.0,20966.0,0
24196.0,20965.0,0
24185.0,20965.0,0
24182.0,20953.0,0
24167.0,20945.0,0
24175.0,20935.0,0
24171.0,20930.0,0
24155.0,20927.0,0
24152.0,20924.0,0
24164.0,20933.0,0
24158.0,20924.0,0
24171.0,20935.0,0
24175.0,20936.0,0
24182.0,20934.0,0
24180.0,20929.0,0
24185.0,20954.0,0
24165.0,20938.0,0
24169.0,20938.0,0
24158.0,20927.0,0
24155.0,20921.0,0
24160.0,20923.0,0
24152.0,20920.0,0
24161.0,20926.0,0
24149.0,20920.0,0
24152.0,20923.0,0
24158.0,20933.0,0
24152.0,20931.0,0
24150.0,20928.0,0
24162.0,20933.0,0
24170.0,20930.0,0
24166.0,20926.0,0
24159.0,20936.0,0
24175.0,20934.0,0
24154.0,20927.0,0
24156.0,20920.0,0
24163.0,20922.0,0
24173.0,20930.0,0
24153.0,20931.0,0
24176.0,20924.0,0
24170.0,20934.0,0
24165.0,20928.0,0
24172.0,20925.0,0
24167.0,20933.0,0
24168.0,20945.0,0
24160.0,20933.0,0
24148.0,20930.0,0
24166.0,20926.0,0
24157.0,20921.0,0
24158.0,20931.0,0
24162.0,20919.0,0
24160.0,20943.0,0
24160.0,20937.0,0
24160.0,20936.0,0
24172.0,20945.0,0
24158.0,20932.0,0
24151.0,20933.0,0
24155.0,20927.0,0
24143.0,20920.0,0
24154.0,20931.0,0
24151.0,20931.0,0
24153.0,20928.0,0
24153.0,20917.0,0
24153.0,20911.0,0
24131.0,20924.0,0
24143.0,20905.0,0
24135.0,20917.0,0
24134.0,20903.0,0
24139.0,20919.0,0
24137.0,20917.0,0
24137.0,20925.0,0
24135.0,20927.0,0
24139.0,20912.0,0
24136.0,20924.0,1
24139.0,20923.0,0
24146.0,20919.0,0
24145.0,20918.0,0
24141.0,20928.0,0
24140.0,20919.0,0
24137.0,20925.0,0
24126.0,20921.0,0
24128.0,20917.0,0
24122.0,20905.0,0
24118.0,20902.0,0
24123.0,20894.0,0
24110.0,20899.0,0
24116.0,20894.0,0
24106.0,20888.0,0
24110.0,20885.0,0
24113.0,20880.0,0
24108.0,20889.0,0
24122.0,20897.0,0
24118.0,20892.0,0
24128.0,20898.0,0
24130.0,20902.0,0
24124.0,20899.0,0
24125.0,20898.0,0
24117.0,20901.0,0
24126.0,20892.0,0
24123.0,20892.0,0
24127.0,20894.0,0
24129.0,20892.0,0
24116.0,20892.0,0
24123.0,20888.0,0
24105.0,20899.0,0
24105.0,20886.0,0
24112.0,20889.0,0
24121.0,20879.0,0
24109.0,20881.0,0
24102.0,20887.0,0
24106.0,20887.0,0
24100.0,20891.0,0
24099.0,20872.0,0
24096.0,20887.0,0
24098.0,20877.0,0
24099.0,20880.0,0
24081.0,20876.0,0
24087.0,20873.0,0
24077.0,20869.0,0
24079.0,20868.0,0
24076.0,20864.0,0
24075.0,20872.0,0
24069.0,20858.0,0
24078.0,20863.0,0
24074.0,20863.0,0
24074.0,20860.0,0
24063.0,20857.0,0
24063.0,20865.0,0
24066.0,20866.0,0
24063.0,20854.0,0
24069.0,20858.0,0
24065.0,20863.0,0
24062.0,20864.0,0
24067.0,20869.0,0
24059.0,20863.0,0
24074.0,20871.0,0
24082.0,20876.0,0
24075.0,20874.0,0
24079.0,20858.0,0
24065.0,20872.0,0
24071.0,20868.0,0
24071.0,20869.0,0
24086.0,20868.0,0
24074.0,20874.0,0
24078.0,20875.0,0
24089.0,20878.0,0
24083.0,20879.0,0
24073.0,20881.0,0
24093.0,20875.0,0
24098.0,20887.0,0
24095.0,20880.0,0
24094.0,20895.0,0
24101.0,20879.0,0
24097.0,20885.0,0
24084.0,20871.0,0
24086.0,20880.0,0
24078.0,20866.0,0
24073.0,20866.0,0
24076.0,20861.0,0
24064.0,20851.0,0
24068.0,20847.0,0
24060.0,20851.0,0
24065.0,20848.0,0
24060.0,20852.0,0
24064.0,20855.0,0
24057.0,20855.0,0
24070.0,20863.0,0
24078.0,20847.0,0
24067.0,20852.0,0
24074.0,20854.0,0
24066.0,20852.0,0
24071.0,20861.0,0
24078.0,20863.0,0
24083.0,20861.0,0
24085.0,20858.0,0
24095.0,20872.0,0
24091.0,20867.0,0
24083.0,20865.0,0
24083.0,20863.0,0
24079.0,20850.0,0
24077.0,20854.0,0
24087.0,20860.0,0
24077.0,20857.0,0
24098.0,20852.0,0
24094.0,20852.0,0
24088.0,20864.0,0
24092.0,20863.0,0
24090.0,20846.0,0
24097.0,20860.0,0
24099.0,20856.0,0
24101.0,20859.0,0
24097.0,20857.0,0
24109.0,20862.0,0
24108.0,20873.0,0
24111.0,20877.0,0
24108.0,20871.0,0
24117.0,20870.0,0
24106.0,20873.0,0
24115.0,20876.0,0
24117.0,20868.0,0
24117.0,20875.0,0
24123.0,20869.0,0
24124.0,20877.0,0
24120.0,20879.0,0
24125.0,20883.0,0
24121.0,20879.0,0
24117.0,20881.0,0
24113.0,20883.0,0
24130.0,20880.0,0
24120.0,20879.0,0
24125.0,20881.0,0
24134.0,20880.0,0
24124.0,20885.0,0
24118.0,20885.0,0
24131.0,20880.0,0
24121.0,20879.0,0
24131.0,20888.0,0
24122.0,20880.0,0
24135.0,20880.0,0
24124.0,20883.0,0
24124.0,20892.0,0
24127.0,20887.0,0
24116.0,20884.0,0
24133.0,20884.0,0
24135.0,20888.0,0
24132.0,20882.0,0
24128.0,20891.0,0
24126.0,20901.0,0
24124.0,20884.0,0
24120.0,20888.0,0
24115.0,20873.0,0
24118.0,20868.0,0
24106.0,20865.0,0
24102.0,20863.0,0
24092.0,20869.0,0
24091.0,20852.0,0
24106.0,20854.0,0
24099.0,20859.0,0
24107.0,20854.0,0
24114.0,20857.0,0
24116.0,20863.0,0
24130.0,20864.0,0
24126.0,20860.0,0
24133.0,20861.0,0
24123.0,20859.0,0
24133.0,20868.0,0
24131.0,20852.0,0
24138.0,20860.0,0
24137.0,20877.0,0
24148.0,20862.0,0
24155.0,20878.0,0
24148.0,20868.0,0
24145.0,20891.0,0
24151.0,20882.0,0
24151.0,20883.0,0
24156.0,20873.0,0
24149.0,20876.0,0
24147.0,20863.0,0
24147.0,20870.0,0
24157.0,20877.0,0
24152.0,20865.0,0
24161.0,20865.0,0
24155.0,20870.0,0
24160.0,20881.0,0
24161.0,20886.0,0
24170.0,20888.0,0
24169.0,20883.0,0
24162.0,20885.0,0
24161.0,20884.0,0
24169.0,20890.0,0
24154.0,20874.0,0
24171.0,20881.0,0
24156.0,20877.0,0
24158.0,20876.0,0
24151.0,20878.0,0
24159.0,20874.0,0
24161.0,20873.0,0
24157.0,20856.0,0
24155.0,20871.0,0
24163.0,20864.0,0
24152.0,20873.0,0
24158.0,20874.0,0
24163.0,20878.0,0
24176.0,20874.0,0
24175.0,20873.0,0
24172.0,20873.0,0
24182.0,20876.0,0
24174.0,20871.0,0
24169.0,20885.0,0
24172.0,20884.0,0
24173.0,20886.0,0
24180.0,20882.0,0
24180.0,20887.0,0
24190.0,20901.0,0
24191.0,20894.0,0
24196.0,20906.0,0
24206.0,20902.0,0
24213.0,20899.0,0
24211.0,20904.0,0
24209.0,20896.0,0
24201.0,20902.0,0
24197.0,20905.0,0
24205.0,20900.0,0
24219.0,20902.0,0
24206.0,20907.0,0
24207.0,20908.0,0
